target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
60,25,1.8173638475464422,1.6485053660900797,1.7447784409954883,1.85149034922697,1.8982432487799918,1.7953979642086821,0.08130714607817226,100,1.9009213225962895
60,26,1.7501488844140614,1.5984928857682343,1.6925190373954626,1.789847826230913,1.8294321179793418,1.7328108833637632,0.07818069642431359,100,1.794661853904767
60,27,1.6870222878839538,1.5355056561599632,1.6235822948340806,1.7287014223823167,1.7735592241407208,1.6730685135984356,0.07632640579320649,100,1.77013319800702
60,28,1.6338165508211357,1.4887004706525029,1.5870753005203921,1.6830370758587918,1.7144030969202988,1.6240823616390887,0.07147507651497925,100,1.7228021260234812
60,29,1.583465949129904,1.4471962399995104,1.5239720658355127,1.6245193865324232,1.648848964821363,1.5674786092745623,0.06863215673228613,100,1.6665577224748738
60,30,1.5323832807952584,1.3838179784148923,1.4788593404726296,1.5711567220249174,1.5967899097011868,1.514620773787382,0.07080755088274965,100,1.6095668597608608
71,2,7.771006855406647,7.569096148249535,7.698154060265368,7.815947195607542,7.892432306800221,7.759403855394086,0.09034191877053706,100,7.55648935197528
71,3,6.447770916214564,6.326771729059715,6.393578753134084,6.490673383566171,6.5558887050368355,6.442607770085597,0.071521508671099,100,6.431290481030409
71,4,5.580350357203578,5.493973499211689,5.533274938919062,5.632493597175634,5.704414737503188,5.588449254253708,0.07511986713177456,100,5.50011461328533
71,5,4.9814170803044995,4.89579072950975,4.950028988769584,5.009717187893398,5.09223050966385,4.985676782473286,0.05783589790721085,100,4.928729872654795
71,6,4.532511681521203,4.436756539956651,4.50341637156548,4.560301219024964,4.61655327871073,4.532892079050657,0.0522287046971871,100,4.47237796111229
71,7,4.184388817748731,4.093485376168721,4.147306664816532,4.217379188438571,4.264671265452606,4.180063590651223,0.05263582848487554,100,4.166659448342223
71,8,3.875195025987784,3.7973693571277023,3.8492540149957586,3.906133017979771,3.959287642116738,3.8778261569113592,0.0482322359179615,100,3.954186384461231
71,9,3.624595682006289,3.575790486388004,3.602262414930765,3.6592756829071487,3.7177549316206946,3.631414421051628,0.043346631002116776,100,3.581083978078908
71,10,3.411502684080828,3.357043164805552,3.385346414425528,3.436050728962389,3.4850301449263035,3.413189367438862,0.03907617199231248,100,3.486014379989207
71,11,3.241733593177729,3.1903212689936993,3.21191979856693,3.2640859288528468,3.2992941948726235,3.2389971571314407,0.03457195569829356,100,3.310831114287403
71,12,3.0743219871981875,3.025899857708997,3.053114073542977,3.094611982262136,3.138665167910075,3.0744564112288315,0.034517560297178056,100,3.022763352998684
71,13,2.9291464232955295,2.8793295889978645,2.899152919902596,2.9479002246802892,2.979399006334226,2.9274390151687424,0.03210970657140899,100,2.962006454560317
71,14,2.7977714119656873,2.7375128848030403,2.7739015200544603,2.813096505195519,2.8460090949376733,2.7948119514505505,0.032228628182076904,100,2.85827505202019
71,15,2.6788765970996486,2.6312628268480456,2.661870503445874,2.7007113742263735,2.723030267393449,2.679870928160465,0.028433286376916125,100,2.639056682323204
71,16,2.5730605765117094,2.526069438968455,2.556900982693107,2.59191296518693,2.618499624888189,2.574207434061843,0.02916112078789876,100,2.5539403341426414
71,17,2.4673022598328025,2.4242133716580723,2.4542088542540057,2.4924362148088193,2.512624803387324,2.4701418541167564,0.02780749118177832,100,2.41172788099113
71,18,2.377330074911093,2.338261738648189,2.361963251288711,2.3897726779048707,2.416127912133234,2.3765120490851204,0.024133883696593156,100,2.391534126687887
71,19,2.293775432291911,2.2462265008422087,2.2750118725978705,2.3114379673329957,2.3341316320704095,2.291939554775203,0.02845358910138227,100,2.294087154229892
71,20,2.213546142535902,2.172805679000061,2.1947831546225345,2.231998254520276,2.2629450319578766,2.2143331096305676,0.02712717446195446,100,2.2306175927190743
71,21,2.1391585020661203,2.099582195308844,2.1223350372972334,2.1594090133619304,2.1793793596638844,2.140222387434534,0.02466429471606184,100,2.087096626098152
71,22,2.070310548827413,2.0252288366067286,2.056360089322011,2.0874823624776306,2.1161467168218726,2.0715759145320742,0.028177102833870628,100,2.0518993670899555
71,23,2.005836314547235,1.9683095517452514,1.990296576265961,2.023284603388074,2.0356310656488796,2.004816363663713,0.022319043533495675,100,2.0391126780508877
71,24,1.9424134328581246,1.9043690359121794,1.9233891282737057,1.955846936459836,1.9795370477010146,1.940944855015505,0.023522356681512636,100,1.9437959928557405
71,25,1.8858824027097914,1.8495019837355935,1.8713838685289117,1.9000034366494374,1.9168212243462692,1.8854573194822564,0.02191819333859976,100,1.9009213225962895
71,26,1.825726574205607,1.7784894860333151,1.8078002095877048,1.8401495162933186,1.8553124824566098,1.823416381328432,0.02405475489375109,100,1.794661853904767
71,27,1.766623583248757,1.733560040567814,1.7568697174655563,1.7784475406713653,1.7951616137714148,1.7679418489974004,0.019196283297269395,100,1.77013319800702
71,28,1.7200980423834338,1.6881565040390123,1.708601172704971,1.731939436736467,1.7462963138428278,1.7194496761851041,0.020614378405301156,100,1.7228021260234812
71,29,1.667204660713013,1.6327851357230814,1.656286194297122,1.679430350303572,1.706459836413702,1.668147530034096,0.021149544597152924,100,1.6665577224748738
71,30,1.6183711265211134,1.59658591920701,1.6091503920894814,1.6318138445755848,1.6573080201633161,1.621575840344407,0.0187389278842516,100,1.6095668597608608
