dataset_key,city,sensor_id,station_name,latitude,longitude,period_mean_pm25_ugm3,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,nearest_neighbor_km,feature_set,optimal_k,cluster
chicago_lcs_corrected_no_collocation,Chicago,DJHFB1439,South Deering 6,41.66730025,-87.56938199592918,11.56128630705394,99.58677685950413,99.58677685950413,1,1.4037291050653729,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DJIHM1001,West Town 1,41.90832880000001,-87.69056941589595,10.857759336099589,99.58677685950413,99.58677685950413,1,1.4722125563017439,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DJJVG1917,Edgewater 1,41.9893028,-87.6722930982605,10.729834024896268,99.58677685950413,99.58677685950413,1,1.4035841372029685,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DJJWX4142,South Lawndale 4,41.83003975,-87.72139660669015,8.616724137931033,23.96694214876033,23.96694214876033,150,1.1576709327165398,location_pm_uptime_density,2,1
chicago_lcs_corrected_no_collocation,Chicago,DJKZD4256,Morgan Park 3,41.67869235,-87.67466474951416,7.72746887966805,99.58677685950413,99.58677685950413,1,1.5061457431126286,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DJSLY4013,South Lawndale 1,41.85292095,-87.7031106219689,11.45253112033195,99.58677685950413,99.58677685950413,1,1.3282586358947102,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DJWGZ0445,Grand Boulevard 1,41.814588650000005,-87.61885441047625,10.133692946058092,99.58677685950413,99.58677685950413,1,1.332093749664899,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKDJK5693,Roseland 1,41.726565,-87.61949170539359,10.933568464730287,99.58677685950413,99.58677685950413,1,1.3290678820620825,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKHYU9123,Clearing 3,41.7775443,-87.7539507010849,10.044663461538464,85.9504132231405,85.9504132231405,10,1.3940861333005719,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKIJX6114,Lincoln Square 1,41.975673400000005,-87.69009047047274,8.53907949790795,98.7603305785124,98.7603305785124,2,1.4850510733919158,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKISS7174,West Elsdon 2,41.7898683,-87.72002286796209,11.724149377593363,99.58677685950413,99.58677685950413,1,1.3784531067371464,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKNMF4367,Oakland 1,41.82675732205337,-87.60127391430812,9.83609958506224,99.58677685950413,99.58677685950413,1,1.461795090758277,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKRXT7147,Roseland 4,41.68874295,-87.62059497344643,10.941784232365146,99.58677685950413,99.58677685950413,1,1.3690013445699059,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKTWP2892,East Side 3,41.7006795,-87.53620860009178,9.431867219917011,99.58677685950413,99.58677685950413,1,1.3988954527794295,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKUAZ4434,West Ridge 1,42.01665715,-87.7077947,9.60157676348548,99.58677685950413,99.58677685950413,1,1.4841866507556116,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKWDP4373,Lake View 4,41.93506775,-87.65427066335096,10.305767634854773,99.58677685950413,99.58677685950413,1,1.473461909370346,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DKXFR1580,Logan Square 4,41.91611105,-87.71889889177663,10.217095435684646,99.58677685950413,99.58677685950413,1,1.406013327692276,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DLDVK7370,South Chicago 2,41.75137435,-87.55253841882741,9.852489626556016,99.58677685950413,99.58677685950413,1,1.368694052534438,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DLFZU4679,West Englewood 2,41.777212500000005,-87.66997231765325,10.407842323651453,99.58677685950413,99.58677685950413,1,1.3951239227451906,location_pm_uptime_density,2,0
