dataset_key,city,sensor_id,station_name,latitude,longitude,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,period_mean_pm25_ugm3,period_median_daily_pm25_ugm3,period_sd_daily_pm25_ugm3,nearest_neighbor_km,city_key,log_longest_missing_gap_days,log_nearest_neighbor_km
chicago_lcs_corrected_no_collocation,Chicago,DCIRD2804,Near South Side 1,41.86735079697037,-87.61884913697226,99.58677685950413,99.58677685950413,1,9.528215767634856,8.36,4.85523820767327,1.376401657105254,chicago,0.6931471805599453,0.8655874348166839
chicago_lcs_corrected_no_collocation,Chicago,DCQTB2627,Jefferson Park 2,41.9760533,-87.76267965049084,99.58677685950413,99.58677685950413,1,10.5151867219917,9.15,5.53995277378995,1.4362515035940426,chicago,0.6931471805599453,0.8904605890150378
chicago_lcs_corrected_no_collocation,Chicago,DCRJT8545,Greater Grand Crossing 6,41.75146495,-87.63629560000001,99.17355371900828,99.17355371900828,1,11.139541666666666,10.025,5.349651398169663,1.3590702022503351,chicago,0.6931471805599453,0.8582675593088657
chicago_lcs_corrected_no_collocation,Chicago,DCYXM8877,Dunning 1,41.94945715,-87.83511784539533,99.58677685950413,99.58677685950413,1,11.206390041493774,9.76,5.81816299736441,1.4794101451579862,chicago,0.6931471805599453,0.9080206871929953
chicago_lcs_corrected_no_collocation,Chicago,DCZQF3538,Lower West Side 2,41.85298145,-87.66905187486446,99.58677685950413,99.58677685950413,1,11.319792531120331,10.03,5.701480103748849,1.3859914348383666,chicago,0.6931471805599453,0.8696147339116813
chicago_lcs_corrected_no_collocation,Chicago,DDCVA2276,Forest Glen 2,42.00303345,-87.76224995,99.58677685950413,99.58677685950413,1,8.944564315352697,7.93,4.680349514750079,1.476627255838521,chicago,0.6931471805599453,0.9068976570837445
chicago_lcs_corrected_no_collocation,Chicago,DDGFW8206,Englewood 3,41.77689575,-87.635949892389,99.58677685950413,99.58677685950413,1,9.783858921161825,8.78,5.0728381730559695,1.3913242243030497,chicago,0.6931471805599453,0.8718472812500522
chicago_lcs_corrected_no_collocation,Chicago,DDGHI0125,Belmont Cragin 3,41.92893015,-87.75257875182068,99.58677685950413,99.58677685950413,1,10.391161825726138,9.02,5.4864134743202975,1.1423054215390933,chicago,0.6931471805599453,0.761882548947396
chicago_lcs_corrected_no_collocation,Chicago,DDHVZ6546,Near West Side 5,41.86559955,-87.65178513039949,99.58677685950413,99.58677685950413,1,10.5298755186722,9.17,5.454511472268301,1.3717446515965543,chicago,0.6931471805599453,0.8636258242431096
chicago_lcs_corrected_no_collocation,Chicago,DDLSL3066,West Town 2,41.90818775,-87.6727799988757,99.58677685950413,99.58677685950413,1,11.77278008298755,10.15,6.20118511433648,1.4722125563017439,chicago,0.6931471805599453,0.905113521457856
chicago_lcs_corrected_no_collocation,Chicago,DDQNT6485,Armour Square 1,41.85262982537949,-87.63531098320047,99.58677685950413,99.58677685950413,1,10.78846473029046,9.31,5.391044476703242,1.309319287726871,chicago,0.6931471805599453,0.8369528004691132
