target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
30,2026-03-07,20,0.9722540135098862,0.6869411362764003,0.8145956682797225,1.2168205114501165,2.818036291426934,1.177861180239583,0.6302620126016641,100,1.8494131855001856,0.1070260223048324
30,2026-03-08,5,2.8100464918528747,2.3307744608628944,2.576637493006693,3.1543947362310525,7.2661216623457126,3.176305783188522,1.2702716596279562,100,3.167059780014077,0.2500074626865665
30,2026-03-08,10,1.76040185420205,1.4576517790314014,1.6193384877596504,1.9907183987385193,8.0481442746117,2.245694942327197,1.577937684485846,100,2.4067990489650777,0.1899925373134339
30,2026-03-08,20,0.8719111872484417,0.6956393594925168,0.79333656325092,0.9862628326654229,3.634571165776032,1.0844083973017147,0.75787612559887,100,1.792596864231704,0.1415074626865653
30,2026-03-09,5,2.570733575993512,1.8774375070978322,2.2126173380749097,3.0290968911896563,4.315551943679781,2.7456411977399817,0.7655828035862541,100,2.7816310483634332,0.1768805970149252
30,2026-03-09,10,1.6239731760165845,1.1788026371449272,1.411599475445198,1.9064381167991056,4.310117442155865,1.898201320037639,0.8781786174499537,100,2.0739593235456195,0.1318805970149243
30,2026-03-09,20,0.7938874710698869,0.5638697360146294,0.6786744517429333,0.9588584531147053,1.9984991610616087,0.9054089176140637,0.38963841458184356,100,1.4801253388726696,0.0941194029850756
30,2026-03-10,5,3.3015538240443236,2.524411679064938,2.898030668084134,3.7117713079541534,6.039492318330119,3.539696409730877,0.9992731413282272,100,3.620522749273965,0.3740000000000005
30,2026-03-10,10,2.099777741662275,1.6016614850259507,1.8398247051704046,2.4050763726641105,5.813204943930062,2.4811524945783034,1.2192374077004358,100,2.6137463697967216,0.2700000000000013
30,2026-03-10,20,1.0327755700837407,0.7852379260891583,0.8939251828712351,1.178926301599204,2.7451733028984884,1.1919630359422384,0.559136628469232,100,1.878025169409495,0.1940000000000008
30,2026-03-11,5,6.084667057902932,4.67461517017569,5.5759985340137765,6.471527523520532,7.558209199559162,6.078141055532615,0.8875601701090321,100,6.584973363052107,0.4916567164179106
30,2026-03-11,10,3.789758277683013,2.9395805129887735,3.426769575199348,4.111663653646852,4.810469358585409,3.8351885145859206,0.5847255178621371,100,4.522384031824398,0.3376567164179098
30,2026-03-11,20,1.8600900878914153,1.4125925579742697,1.6500365172521425,1.9880263192445888,2.3778833458547326,1.858387425563553,0.2902183812991381,100,3.176343591640097,0.2371567164179104
30,2026-03-12,5,3.245877154123086,2.278420903358462,2.9488603093491443,3.6845191828493915,4.850423968314437,3.4198346272617663,0.841797360667075,100,3.495424465459625,0.2362287822878226
30,2026-03-12,10,2.119789352920802,1.444870564633459,1.8537843158643679,2.3581726345999465,3.6205031541157573,2.2318998532574024,0.6195837264077445,100,2.57125384934589,0.1737712177121775
30,2026-03-12,20,1.037340390846556,0.7224352823167429,0.9098912786146776,1.1735794773435564,1.803392239435174,1.0920584321191078,0.30481966773388486,100,1.845583899360071,0.1247287822878222
30,2026-03-13,5,2.513648388663336,1.630068556736457,2.0431537434997473,3.845318500253114,21.94057129810294,5.939879188262244,7.238276723399828,100,5.540597220906813,0.3055970149253744
30,2026-03-13,10,1.6138397780904155,1.015768116868315,1.2982501417721504,3.904151674158957,22.291887776340182,5.378077953784888,7.581661079574455,100,5.286771570444738,0.2915970149253732
30,2026-03-13,20,0.7999939701525987,0.4789480742058486,0.6416770048889702,1.8461068731154482,9.841626533161724,2.408294226961927,3.313313965821314,100,5.150793543411497,0.2840970149253734
30,2026-03-14,5,3.4232941091604134,2.2288239338061273,2.928364013860577,4.3466556695576815,11.286202001273542,4.32111521779436,2.6249211785876967,100,3.9400405897451334,0.1963048327137553
30,2026-03-14,10,2.1503915322627276,1.4175952071470437,1.8598787653469258,2.7877913320530565,11.8703195365799,3.258550074434447,3.056219263682099,100,2.996702083208979,0.1493048327137547
30,2026-03-14,20,1.050340126885421,0.7009837555733714,0.9085573365629012,1.3717556102659834,5.46693640667128,1.5502940094455562,1.3940722099586156,100,2.261908314928659,0.1126951672862448
30,2026-03-15,5,3.311366914436533,2.4754934753978315,2.957152600052124,3.6608164203629427,7.494819904941299,3.7071985291639864,1.4895615201409833,100,3.479493254573592,0.2400149253731349
30,2026-03-15,10,2.0735935575819067,1.5515910770133985,1.8721006283980979,2.329033724977833,7.802045870441985,2.671416433456717,1.8274234632500814,100,2.5077623792368473,0.1729850746268653
