target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
150,28,0.12195455521438214,0.09849280838541312,0.1089903239512422,0.13175677652931062,0.14168743974959544,0.12072863211354423,0.013496451674115362,100,0.124088533547634
150,29,0.11987079945198209,0.09500667043084747,0.10779491917689099,0.12996386412154526,0.1380168506044453,0.11840540799112427,0.013433344946446137,100,0.1205896870855287
150,30,0.11745054234543595,0.09293282707672348,0.10711652091858093,0.12833052742923523,0.13484156571424574,0.11615790263250975,0.013497786679330284,100,0.1200257445494319
200,2,0.39733093834156064,0.3800088641976375,0.3898876548265908,0.4082367480215763,0.41767179521018005,0.39783213758372554,0.012771365139104391,100,0.3934026696980695
200,3,0.33445878532873596,0.3174335107529886,0.32657759765460304,0.34294519548413094,0.35293719402775353,0.3350023038939584,0.011580575118768161,100,0.3303906770781424
200,4,0.2968135067088111,0.27772131108423537,0.28802739303274905,0.3028335473762416,0.31559485850330515,0.2960770127509918,0.01117962045533723,100,0.2941037064542886
200,5,0.2681931001434772,0.2543567623489708,0.26108843994216224,0.27487038838362987,0.2848982346781527,0.2685439750991593,0.009877689221581356,100,0.2652473493101821
200,6,0.24848285096397893,0.23222952071860914,0.240750165951797,0.2559238952510361,0.26424141679434376,0.24840170071367346,0.009944533335964706,100,0.2503438455460314
200,7,0.23203175517072872,0.21428449587918816,0.22429875705137925,0.23982479078454322,0.24642665982874448,0.23150696823571548,0.009917392069203723,100,0.232874367618959
200,8,0.2185761891828939,0.20205541913487216,0.21193856236368513,0.22503074441923765,0.23157802631791538,0.21817865539405037,0.009233120282761213,100,0.2164404204665206
200,9,0.20828467776279735,0.19128328132638206,0.20162695733744718,0.21470885926081174,0.22170309229419863,0.20799987897529007,0.009284770111187389,100,0.2073946908535644
200,10,0.19841118509206623,0.18320086069035352,0.1911979807832147,0.2036760239814055,0.21178712091736385,0.19807956754335138,0.009087854804203467,100,0.1952400931839895
200,11,0.19046354875579086,0.17587770938055428,0.18365581872866188,0.19715282484828056,0.2044112060213057,0.19015896922037454,0.008951394277073029,100,0.1914938039412348
200,12,0.18201193828206153,0.16583476802777497,0.1767517137268293,0.1904063148141495,0.19666066280040023,0.18301562278819578,0.009365848218087846,100,0.1834900039756979
200,13,0.17750023444768726,0.16109576754703903,0.17053491868075965,0.18326688478368558,0.1900109235254543,0.17676478329329612,0.00890749294186639,100,0.1776259184871547
200,14,0.17215528458915053,0.15454251040681855,0.1645437567212611,0.17707729329370436,0.18198966741015044,0.1707138107517857,0.008739135872812638,100,0.172735492388778
200,15,0.1664419131692343,0.1498232264014212,0.1603668035678003,0.17233719674019965,0.17821736614712463,0.1657956177957379,0.008453801735977862,100,0.1679058126198898
200,16,0.16143830546012383,0.14429915197715024,0.15426902963856182,0.16756915154418728,0.1736686908266997,0.1605595074129706,0.008956332523610574,100,0.1585477158044863
200,17,0.15732807309596808,0.1395019909676579,0.1507308431988803,0.16340456924459845,0.16853363743406719,0.15636809442230068,0.009034632774632425,100,0.1613817452652162
200,18,0.15326450420928106,0.13617091407633267,0.14716520306716152,0.1602158912981797,0.16413310285294927,0.15274860656207256,0.008613935927905526,100,0.1509412794477711
200,19,0.1504559940794774,0.13129776313977842,0.14301667220173697,0.15629461599623107,0.16038660507618205,0.14907450370592684,0.008992570623156162,100,0.1511333988148058
200,20,0.14716923366359635,0.12837504526679583,0.13938675921773758,0.15175231769471598,0.15552011509856448,0.14516341262445814,0.008585610499449815,100,0.1452151244524806
200,21,0.14292855649443714,0.1250153079810689,0.13625055984175072,0.1487049295533467,0.15232733397715353,0.14171200108159532,0.008500367955059545,100,0.1397936779048176
200,22,0.140896003951132,0.12224884733907748,0.13279671742440957,0.14550462273891052,0.14854097945613737,0.13846138164386887,0.008456529620836248,100,0.1370145971757423
200,23,0.13810426156415012,0.1187726717031333,0.130357957340415,0.1429429870799932,0.1465103752840967,0.13597132958668187,0.008838816520994148,100,0.1375612437731117
200,24,0.13525756343941797,0.11664193858118224,0.12741534131176624,0.1408255653605548,0.1440684728804494,0.13323403531781344,0.008641139559084651,100,0.1321613494229332
200,25,0.1320986380536251,0.11372792960130469,0.12327726133891526,0.13764100846281258,0.14131776533711943,0.13048436029885666,0.008756482780598901,100,0.1306150339719778
200,26,0.12933489494883288,0.10992370325254139,0.1232315099806689,0.13474181812241182,0.13854882160779586,0.12801381227693168,0.008548568517949962,100,0.1283359363517719
200,27,0.1284724172465208,0.10852893159685828,0.11992508527735368,0.13242098296808402,0.13568200941079844,0.12579859866202345,0.00863069484965185,100,0.1277459067296984
200,28,0.12630048820437656,0.10443440570786051,0.11863951594419464,0.1298989912761861,0.13395003500035235,0.12338902267337967,0.008532321557220042,100,0.124088533547634
200,29,0.12373248941378234,0.10461739054254253,0.11693268107500954,0.12822449948138348,0.13249541848161286,0.12164145948581354,0.008592338964726415,100,0.1205896870855287
200,30,0.1212837153141546,0.10088400641855425,0.11278111767048449,0.12544711632285965,0.12982467062701297,0.11903830341530554,0.008542469707009441,100,0.1200257445494319
277,2,0.3967487654655959,0.38900607153644307,0.392517535361786,0.39975913054278456,0.4049415741282553,0.39640880230547,0.0049206271178657765,100,0.3934026696980695
277,3,0.3334641086722314,0.3283612126837538,0.3307316847800661,0.33613034285559995,0.33927901409933414,0.3335320731338262,0.0037120699189566223,100,0.3303906770781424
277,4,0.29428176890113145,0.28858322687457305,0.29227448257731004,0.29639989937038513,0.30058362029167507,0.2944544241651604,0.003630431312057588,100,0.2941037064542886
277,5,0.26788357677984553,0.26272218856372653,0.26551466011602787,0.26977430722785645,0.27225772561369854,0.2677422068289185,0.0029254022691929693,100,0.2652473493101821
277,6,0.24718555357277872,0.24272700434975455,0.24498232582517443,0.24919473971833161,0.2509845796563478,0.24698985052668904,0.0028037687168987893,100,0.2503438455460314
277,7,0.23175369800927026,0.22719425553091246,0.22918731620443822,0.2332693203346008,0.23555198467886757,0.23133264276876134,0.0027724809625364246,100,0.232874367618959
277,8,0.21758988293729464,0.21366064417529834,0.2159073344010769,0.21921125676414932,0.2212481774714869,0.21756376104179703,0.0023378091887830835,100,0.2164404204665206
277,9,0.20737466935215743,0.20291017266362066,0.20540866525448553,0.20867381268220586,0.2112934374244702,0.2070971070251344,0.002659955283070212,100,0.2073946908535644
277,10,0.19765429027013282,0.19374886191001028,0.19598644702704426,0.19858944799582412,0.20130286090651434,0.1974779788273204,0.0022556046331130616,100,0.1952400931839895
277,11,0.1896463018748893,0.1855260799306389,0.1876532622743745,0.19120992858236163,0.19277116354325874,0.18940784438978858,0.002355130807669783,100,0.1914938039412348
277,12,0.18249016625232528,0.17829122322513175,0.18144412815947342,0.18386669702534264,0.18605262660540678,0.18245666897736904,0.002346534428921436,100,0.1834900039756979
277,13,0.1765548569472326,0.17249053338745704,0.174775382024154,0.17787030094549805,0.17947253831534443,0.17630058228866186,0.002176952724495365,100,0.1776259184871547
277,14,0.17032631467407544,0.16746282968188897,0.1694728522332758,0.1715541146880626,0.1734196568689384,0.170368159164494,0.0017895631514639795,100,0.172735492388778
277,15,0.16501072885389645,0.16210919237558735,0.16384662598771538,0.16602290014205545,0.16825907044221822,0.16511992867384595,0.0019082958883218902,100,0.1679058126198898
277,16,0.16020972399014477,0.15722632705693002,0.15886188273420188,0.16144906158563543,0.1627815423222143,0.16018856419536817,0.0018344345199302638,100,0.1585477158044863
277,17,0.1564414071388618,0.15342635274246122,0.15511929023540594,0.15744968857852482,0.159084145723015,0.1562612399666533,0.0017790475655720093,100,0.1613817452652162
277,18,0.15213034874570663,0.14924017153738336,0.15088195839946272,0.15341760251787084,0.1551138535357927,0.15214571532891685,0.001861731930247597,100,0.1509412794477711
277,19,0.14839042305294825,0.1452872010680497,0.14741351678610748,0.14944482075745147,0.1512679705323142,0.14837616743677223,0.0018041325059670878,100,0.1511333988148058
277,20,0.14500496080647185,0.14256246602323644,0.14383888198911254,0.14624740580747653,0.1476472779336493,0.14507074116899712,0.0016155973557023997,100,0.1452151244524806
277,21,0.14223130808276574,0.13967079195770155,0.14100994615839402,0.143384807452839,0.14500216309686365,0.14219899223652643,0.0016447265687496906,100,0.1397936779048176
277,22,0.13900153041246366,0.13626127600509358,0.13777957187362233,0.1400215133788656,0.14192011666706011,0.13894563876308516,0.0017600349547197,100,0.1370145971757423
277,23,0.1361112193991918,0.1335575441608186,0.13480896036095102,0.13725739918219482,0.13855942361794912,0.13608810263680446,0.0017045037263752022,100,0.1375612437731117
277,24,0.13340070205309384,0.13101873411992151,0.13228825862760107,0.13437793896160688,0.13555890965128442,0.13334049067705153,0.0014422730718585278,100,0.1321613494229332
277,25,0.1309014741744181,0.12797950985230205,0.12959730710826411,0.1316765522294321,0.13329390044745354,0.13076257450058854,0.0016901286552895073,100,0.1306150339719778
277,26,0.12835575399123877,0.12585199633860095,0.12757067846654646,0.12930432314890372,0.1307266920412437,0.12838889841760281,0.0014850339613310197,100,0.1283359363517719
277,27,0.1261756384351207,0.12355636336844444,0.12497961116917056,0.12692084036653473,0.12827554908933214,0.12602440860541475,0.001580567560362354,100,0.1277459067296984
277,28,0.12399027885828184,0.12170294811356985,0.12310586566122805,0.124767354110765,0.12628772062378596,0.12395047977982701,0.0014046074808953101,100,0.124088533547634
277,29,0.12155645793800751,0.11942543071141073,0.12051444699242997,0.12262323274162856,0.12383210677725227,0.1215512259644597,0.0014741311544273507,100,0.1205896870855287
277,30,0.1195437205730494,0.1174044276747217,0.11858688664045136,0.12034302978354128,0.12212393620193307,0.11957687234764819,0.0014588813469444439,100,0.1200257445494319
