target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
30,30,0.0,0.0,0.0,0.0,1.7563682317925582e-14,2.9479532301140846e-15,6.974037608010185e-15,100,1.170584222613046,0.1200257445494319
40,2,3.8606571072990317,3.2392028883572173,3.6612253366024485,4.209168400642092,4.865306585518712,3.9408056885507814,0.5430890877146061,100,3.8367681867847345,0.3934026696980695
40,3,3.1886941483018534,2.5817514653937876,2.9824960872194923,3.57021590566731,4.22938162160782,3.296352833796023,0.5181800441163663,100,3.2222263260098707,0.3303906770781424
40,4,2.791929715146475,2.288861760190017,2.584382489851163,3.1729128467573355,3.8214364073522162,2.906079336969022,0.4933440569431536,100,2.8683276232093857,0.2941037064542886
40,5,2.4869021184640014,1.9894418685584994,2.2513593174906577,2.896419237035265,3.5446234712263376,2.619070216683507,0.5021763762975309,100,2.586898030568394,0.2652473493101821
40,6,2.2513042961639735,1.8077734211831584,2.043932201443591,2.706979816501134,3.3743022129775047,2.4127401467856773,0.5036036826829821,100,2.4415474940359254,0.2503438455460314
40,7,2.0395164119860487,1.6533648109185304,1.8898268335873678,2.481642819420077,3.2758025944448503,2.2408592058106875,0.5213520985739767,100,2.271171585804873,0.232874367618959
40,8,1.9057956945643588,1.5333962747636012,1.7330846190443119,2.3139910976362024,3.213117123466125,2.100926725375622,0.5328206815225818,100,2.11089497744792,0.2164404204665206
40,9,1.7525085122024515,1.4228705905971635,1.6221674254417975,2.1894432903288883,3.114541602402222,1.9789046864937023,0.5417552299879826,100,2.022674001134049,0.2073946908535644
40,10,1.6505758355067426,1.3334991663119544,1.5051334028262415,2.035567293683015,3.0937223037714454,1.875919156639065,0.5595692611134285,100,1.904132930486043,0.1952400931839895
40,11,1.5530181752355552,1.2377299048529076,1.4123532106674472,1.9445874247705182,3.0226475173664706,1.7844532781617617,0.5673418860425239,100,1.867596209990154,0.1914938039412348
40,12,1.4493117395300243,1.1864515107700289,1.3289148841289404,1.851946269195805,2.9419514090919634,1.6954688257889128,0.5677430299181573,100,1.789536940324472,0.1834900039756979
40,13,1.3758109391339781,1.1076999529283065,1.2529946100238538,1.7325107574942926,2.8350440365074796,1.610269555124134,0.5518739460859938,100,1.732345827045306,0.1776259184871547
40,14,1.2861192579172172,1.040816647638525,1.1918277143542184,1.6422234759098755,2.773151853002227,1.533003547435402,0.5471760964712313,100,1.6846505958754872,0.172735492388778
40,15,1.2269697944030518,0.9897650987180686,1.1290575104494365,1.5547088716334692,2.6635155713681193,1.4611677595280859,0.5331712644121083,100,1.6375478100610186,0.1679058126198898
40,16,1.1646605108697372,0.9416139430801226,1.0604939744760047,1.4762072823502521,2.543161334220759,1.3904688828483325,0.5155602002190343,100,1.5462803863352266,0.1585477158044863
40,17,1.1038010262377282,0.8959910989080938,1.0202790940808204,1.397366777930034,2.45060574690439,1.3255903031703407,0.4955755972499233,100,1.573920041357609,0.1613817452652162
40,18,1.0511416449070747,0.8473840801060156,0.9711906511637476,1.3215374529263408,2.343531167227389,1.2631167076736416,0.47553828077490135,100,1.472096515009071,0.1509412794477711
