target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,anti_cluster,Anti-cluster,2025-09-17,5,4.352590500298722,4.070630460164433,4.281985033595693,4.435369491856987,4.580275483364635,4.345768859990528,0.17571311086383498,20
50,anti_cluster,Anti-cluster,2025-09-17,10,3.1948484676886375,3.046677626584972,3.1486281606103734,3.2467458019307163,3.3253393713537425,3.1902608481170884,0.08349005600298653,20
50,anti_cluster,Anti-cluster,2025-09-17,20,2.047733163789305,1.954041922350109,2.0351400560329926,2.0671587850821873,2.1318294749484283,2.0494105799193814,0.05391866908493982,20
50,anti_cluster,Anti-cluster,2025-09-18,5,3.677317967522277,3.570268369048435,3.622588872758653,3.7127578891412596,3.784702896020786,3.6789673748028555,0.07804962340007422,20
50,anti_cluster,Anti-cluster,2025-09-18,10,2.903661314323461,2.87262409865283,2.8852401260908733,2.9425393883225186,2.9704028165798935,2.914152250927689,0.03356900351207989,20
50,anti_cluster,Anti-cluster,2025-09-18,20,1.9719685771582327,1.9459310884816838,1.9584278927319043,1.9869444332513992,2.012314222489471,1.9760046240095523,0.02352790396483176,20
50,anti_cluster,Anti-cluster,2025-09-19,5,3.4265865060813705,3.220517169169862,3.3753980680835394,3.456090592379609,3.5261491636368985,3.41261368548259,0.10515265225479471,20
50,anti_cluster,Anti-cluster,2025-09-19,10,2.7015525899806523,2.6351000357056322,2.660298946238509,2.724330156446683,2.7968723294930036,2.7021553110080676,0.05656286313374895,20
50,anti_cluster,Anti-cluster,2025-09-19,20,1.8463166828118411,1.785086226615771,1.8230443191526802,1.8598030357398865,1.873735668631749,1.8424478665829078,0.0270629339670529,20
50,anti_cluster,Anti-cluster,2025-09-20,5,2.9613823500421796,2.922924895483013,2.946087725213737,2.996414543665316,3.061458422038416,2.9746594404341433,0.05220038161516611,20
50,anti_cluster,Anti-cluster,2025-09-20,10,2.5884886407915193,2.538603903827592,2.563441423511568,2.6144278264306653,2.6207503079313264,2.586370376830879,0.033173527476458735,20
50,anti_cluster,Anti-cluster,2025-09-20,20,1.8864177566247087,1.8549283889606258,1.8712113627420863,1.8955787560094666,1.9099912914764596,1.8838526683774461,0.01915274446487598,20
50,anti_cluster,Anti-cluster,2025-09-21,5,2.7123435430625626,2.5818106322401357,2.6893573267563453,2.7355789905603123,2.817706743897953,2.7138622577673193,0.07960539270064407,20
