target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,kmeans_stratified,k-means stratified,2026-04-29,10,0.2083875464684013,0.17062490706319872,0.18738754646840095,0.23025000000000007,0.2703763011152403,0.2137630111524162,0.03395389654733824,50
50,kmeans_stratified,k-means stratified,2026-04-29,20,0.13900000000000023,0.10897750929367978,0.1235125464684006,0.19202509293680214,0.25210009293680147,0.16201802973977655,0.05170188621098876,50
50,kmeans_stratified,k-means stratified,2026-04-30,5,0.3379479553903333,0.30450520446096635,0.32305204460966763,0.35994795539033375,0.41454795539033296,0.3452358364312267,0.03536960052485845,50
50,kmeans_stratified,k-means stratified,2026-04-30,10,0.23644795539033314,0.2024552044609674,0.22205204460966588,0.2639479553903339,0.32724842007435173,0.2474579182156133,0.03943732708892735,50
50,kmeans_stratified,k-means stratified,2026-04-30,20,0.16234897769516632,0.1267520446096666,0.1420520446096647,0.20307295539033254,0.2977520446096672,0.18107020446096636,0.05495656211918652,50
50,kmeans_stratified,k-means stratified,2026-05-01,5,0.30799999999999983,0.24272592592592573,0.2807407407407416,0.33762962962962817,0.3602259259259257,0.30462518518518494,0.03672187803654132,50
50,kmeans_stratified,k-means stratified,2026-05-01,10,0.2168796296296298,0.16888240740740754,0.1962407407407415,0.24274074074074248,0.2810092592592579,0.22189888888888895,0.035127259516792596,50
50,kmeans_stratified,k-means stratified,2026-05-01,20,0.15662962962962923,0.10597592592592613,0.12786574074074175,0.20200925925925906,0.2672092592592581,0.16666888888888898,0.05014528288058292,50
50,kmeans_stratified,k-means stratified,2026-05-02,5,0.3203518518518518,0.2679296296296304,0.2968518518518517,0.34035185185185224,0.38472962962963,0.31919925925925946,0.036710512192550254,50
50,kmeans_stratified,k-means stratified,2026-05-02,10,0.22449999999999992,0.18157037037037044,0.19964814814814869,0.24892592592592577,0.27648796296296346,0.224827777777778,0.03309278435872699,50
