target_N_star,selection_strategy,selection_strategy_label,time_index,selected_mean_abs_error_median_vs_full_ugm3,selected_mean_abs_error_p5_vs_full_ugm3,value_p25,value_p75,selected_mean_abs_error_p95_vs_full_ugm3,selected_mean_abs_error_mean_vs_full_ugm3,selected_mean_abs_error_sd_vs_full_ugm3,n_outer_draws,selected_mean_ape_median_vs_full_pct,selected_mean_ape_p5_vs_full_pct,selected_mean_ape_p95_vs_full_pct
50,anti_cluster,Anti-cluster,2025-09-11,0.017880919434193565,0.002978244157441168,0.0029850861008604568,0.03560712638376273,0.051296163899140816,0.02233660055350537,0.021003666869703553,20,0.16503346717933853,0.027487957832258467,0.4734423088494065
50,anti_cluster,Anti-cluster,2025-09-12,0.015625,0.002986508302584845,0.014169741697417138,0.025934424969252134,0.03376775830258545,0.017843134993850818,0.009480817743950194,20,0.13615572597630188,0.026024333188652327,0.2942511133619723
50,anti_cluster,Anti-cluster,2025-09-13,0.40535460992907524,0.3775673758865241,0.3879078014184407,0.40992907801418355,0.444141843971632,0.4046950354609916,0.023841272628092408,20,2.8469245693251217,2.651766657285666,3.119338714537975
50,anti_cluster,Anti-cluster,2025-09-14,0.42443287037037436,0.39706828703704017,0.4126620370370411,0.4409953703703735,0.49864120370370807,0.4317766203703746,0.03265544773280762,20,2.414929878723404,2.259231405481173,2.837159008292353
50,anti_cluster,Anti-cluster,2025-09-15,0.06925995024875853,0.042989116915425375,0.05670786691542373,0.09514536691542563,0.13933286691542482,0.08000995024875798,0.03477754072934542,20,0.5320999050180109,0.3302703069428789,1.0704455458789996
50,anti_cluster,Anti-cluster,2025-09-16,0.22796313506815302,0.15741105173481945,0.17140063506815206,0.24150480173481892,0.2617860517348195,0.21705688506815238,0.03854888357040764,20,1.7946386066366935,1.2392176939930941,2.060909343880714
50,anti_cluster,Anti-cluster,2025-09-17,0.43482729244113916,0.40641062577447223,0.43274395910780683,0.46420229244113953,0.5284522924411392,0.4490147924411394,0.04949673164678123,20,3.291124563644576,3.076044251738378,3.9997542716405023
50,anti_cluster,Anti-cluster,2025-09-18,0.03547165427509391,0.010153345724906872,0.02817998760842677,0.06380498760842812,0.12073207094176024,0.04891899008674141,0.037393098355273005,20,0.2281708075276851,0.06531122217173889,0.7766069748997706
50,anti_cluster,Anti-cluster,2025-09-19,0.27333643122675966,0.24535726456009285,0.25666976456009394,0.2871385145600929,0.3435864312267599,0.28010726456009305,0.03512583764167378,20,1.9281855610625538,1.7308133156757919,2.4237471481393658
50,anti_cluster,Anti-cluster,2025-09-20,0.821298196517418,0.7659544465174177,0.7977565298507501,0.8259856965174155,0.8592356965174182,0.8137669465174167,0.031247242202873914,20,5.004499946948025,4.667268238521849,5.23566837948861
50,anti_cluster,Anti-cluster,2025-09-21,0.5708193928128882,0.5016527261462205,0.5525902261462194,0.5785277261462216,0.6172881428128887,0.5674860594795542,0.034239865961370866,20,3.9506527800290456,3.4719488547726303,4.272263956319536
50,anti_cluster,Anti-cluster,2025-09-22,0.1544617410161111,0.08362840768277913,0.12815965768277993,0.16217007434944541,0.17770132434944555,0.14239924101611198,0.029560305777030935,20,1.9543658259721868,1.0581293528126539,2.248410468857341
50,anti_cluster,Anti-cluster,2025-09-23,0.7666174876084275,0.6740029042750952,0.7412008209417613,0.780679987608428,0.8057320709417601,0.7549820709417612,0.04309192174696426,20,6.521020625750365,5.733220167341808,6.853738061508336
50,anti_cluster,Anti-cluster,2025-09-24,0.11222583643122785,0.09626750309789385,0.1112883364312276,0.11936125309789336,0.12436125309789432,0.11265291976456075,0.009261489969474396,20,2.545683374371799,2.1836912953531082,2.820958029761322
50,anti_cluster,Anti-cluster,2025-09-25,0.14491480793060774,0.13223772459727456,0.14199814126394106,0.1478835579306077,0.1732689745972746,0.1465293912639412,0.012867917877021375,20,2.4626536444020566,2.247221792288153,2.944498756525359
50,anti_cluster,Anti-cluster,2025-09-26,0.2929282837670364,0.2427199504337043,0.28303245043370406,0.31495953376703634,0.3455324504337036,0.29498036710037034,0.03084402041851004,20,2.919244543237299,2.4188817881510225,3.44348352937543
50,anti_cluster,Anti-cluster,2025-09-27,0.48839552238805695,0.38402052238805773,0.46516635572139053,0.49047885572139016,0.5146663557213896,0.4747184390547233,0.03594118020820612,20,4.881077573669227,3.8379425562541294,5.143631117972705
50,anti_cluster,Anti-cluster,2025-09-28,0.4998227611940287,0.46415609452736223,0.4964894278606966,0.5195623445273636,0.5301040111940286,0.5039790111940292,0.022382273536817186,20,4.20179863110809,3.901964044107337,4.456360297116032
50,anti_cluster,Anti-cluster,2025-09-29,0.05935770276756003,0.0374002559590485,0.045900255959048675,0.07462366021436706,0.10023004319309106,0.06283642617181454,0.02207788732136649,20,0.6357389479008599,0.4005680520982489,1.073494074680693
50,anti_cluster,Anti-cluster,2025-09-30,0.6189034982867163,0.5341800940313964,0.549594987648419,0.6194886046696944,0.6386907323292678,0.595722647222886,0.04747888455229591,20,5.148113439294962,4.4433740133956885,5.3127060224406835
50,anti_cluster,Anti-cluster,2025-10-01,0.18303171641791316,0.13840671641791263,0.1705317164179132,0.19469838308457987,0.19884421641791208,0.1797921330845794,0.023658205473382207,20,2.3696974381519103,1.7919410238697089,2.574420649375139
50,anti_cluster,Anti-cluster,2025-10-02,0.32623580227163496,0.30542729163333543,0.3142145256758897,0.32655495120780564,0.3354060150375925,0.3203741001439754,0.015046167228535353,20,4.702561758162674,4.402615198984866,4.834746796000737
50,anti_cluster,Anti-cluster,2025-10-03,0.5436328616352188,0.5098828616352211,0.5194661949685528,0.5508203616352207,0.5834349449685515,0.5422884467416025,0.0226246904960528,20,4.6720212073647325,4.381971199581439,5.014083269012886
50,anti_cluster,Anti-cluster,2025-10-04,0.4679331306990866,0.4134650455927045,0.4520820668693002,0.4758054711246196,0.505199088145895,0.46216717325227863,0.028480194673613693,20,3.4537451654297833,3.051724292649654,3.7287996805369725
50,anti_cluster,Anti-cluster,2025-10-05,0.04932846715328232,0.0036715328467167296,0.03437846715328252,0.0543284671532831,0.08565846715328328,0.046282773722626125,0.024096020998319232,20,0.4720279109726358,0.03513318129910295,0.819672486109109
50,anti_cluster,Anti-cluster,2025-10-06,0.2983144987699866,0.24341866543665258,0.2751894987699872,0.2986269987699872,0.3060019987699861,0.28664783210332007,0.019509296872867964,20,4.147167745653259,3.384005947251038,4.254039359926655
50,anti_cluster,Anti-cluster,2025-10-07,0.28958054070336603,0.28162135702989666,0.28162135702989666,0.29988666315234536,0.3129580917237742,0.29196829580540673,0.011157224481245412,20,5.566683917759333,5.413682408590318,6.016076811998071
50,anti_cluster,Anti-cluster,2025-10-08,0.7749215070643638,0.7395541601255887,0.7657888540031395,0.7782888540031392,0.7813296703296695,0.7694010989010985,0.015003813715409408,20,13.239309316397021,12.635068446122816,13.348790928206652
50,anti_cluster,Anti-cluster,2025-10-09,0.4042301920768292,0.38355672268907537,0.3898934573829522,0.40882202881152363,0.4127608043217276,0.3998118247298911,0.011305978004947809,20,7.823327705945379,7.4232207149057565,7.9884261484474335
50,anti_cluster,Anti-cluster,2025-10-10,0.3184185556141301,0.2800512086753537,0.3075512086753538,0.3269899841855586,0.35208182092025286,0.31722467806310944,0.019692642003060666,20,4.592045795781564,4.038734403907131,5.077517679237341
50,anti_cluster,Anti-cluster,2025-10-11,0.4364450780312126,0.4145267106842737,0.42705732292917253,0.44205732292917244,0.4511185474189675,0.43380222088835574,0.013291220659305582,20,7.131198487684857,6.773068138771096,7.3709524177304715
50,anti_cluster,Anti-cluster,2025-10-12,0.10284278155706872,0.08887339380196627,0.10126114890400739,0.1147305366591087,0.11923053665910861,0.10536318972033376,0.011568552544116309,20,1.7861655497853808,1.5435462936549758,2.070786824690711
50,anti_cluster,Anti-cluster,2025-10-13,0.32501500600240085,0.2816782713085234,0.29843337334934095,0.3254741896758704,0.34288235294117636,0.31515786314525834,0.021030062542619264,20,3.249051116264096,2.8158302998955635,3.427664172412271
50,anti_cluster,Anti-cluster,2025-10-14,0.8789038115246104,0.8491180972388938,0.8664548319327725,0.896199729891956,0.918485444177671,0.8824650360144055,0.02413641159932052,20,5.800514795607647,5.603937565942051,6.061742296077936
50,anti_cluster,Anti-cluster,2025-10-15,0.1507848139255703,0.12625420168067175,0.14073379351740667,0.16507052821128365,0.16518277310924284,0.15015216086434532,0.0150635122658806,20,3.142264858625758,2.6310616491582044,3.442309670838177
50,anti_cluster,Anti-cluster,2025-10-16,0.04973364345738318,0.031213235294117413,0.044019357743096954,0.05075405162064839,0.06377445978391277,0.04941731692677069,0.010841220365369416,20,1.0299564507966457,0.6464089659740627,1.3207340481056389
50,anti_cluster,Anti-cluster,2025-10-17,0.26567437307026154,0.2404192710294461,0.24863355674373144,0.26582743429475153,0.2733070261314863,0.25854172000903736,0.012387546293962916,20,4.800906539574765,4.34453062666986,4.9388334821415905
50,anti_cluster,Anti-cluster,2025-10-18,0.5849583333333346,0.5507708333333345,0.5610000000000022,0.5862083333333352,0.6145416666666677,0.577395833333335,0.021197486282754967,20,4.831305233598558,4.548942818599796,5.075640778570061
50,anti_cluster,Anti-cluster,2025-10-19,0.21145213754646885,0.1784938042131343,0.19353547087980183,0.21218130421313486,0.2237125542131352,0.2017958875464685,0.023744158542170612,20,3.357274605282581,2.8339875067630587,3.5519360828291795
50,anti_cluster,Anti-cluster,2025-10-20,0.36643497251299006,0.3372717072068675,0.3500574214925811,0.3762308908803371,0.3797104827170724,0.36212885006401035,0.016541005339008936,20,7.3870324742260145,6.799124648743666,7.654656015497034
50,anti_cluster,Anti-cluster,2025-10-21,0.2226253001200469,0.17703346338535303,0.20706407563025064,0.2248701980792307,0.23045183073229167,0.21324774909963873,0.022128904116071584,20,4.8491757063185394,3.8561042675328143,5.019651488222889
50,anti_cluster,Anti-cluster,2025-10-22,0.2555754801920771,0.2405856842737095,0.24455507202881144,0.25695303121248503,0.25889180672268897,0.2520652761104442,0.007054261046850967,20,7.209538244220255,6.786690532595852,7.303088622898208
50,anti_cluster,Anti-cluster,2025-10-23,0.28855410799006,0.26807451615332606,0.27875818962271315,0.29059492431659084,0.2912888018676123,0.2842683937043461,0.009232594369405338,20,6.588326362796671,6.120732136753223,6.650765452273356
50,anti_cluster,Anti-cluster,2025-10-24,0.4753776639807228,0.4472654190827633,0.4622143986746001,0.47619399051133504,0.4837654190827642,0.4695001129603146,0.012845731727083625,20,7.729115236490471,7.272041215483078,7.865490860907204
50,anti_cluster,Anti-cluster,2025-10-25,0.6707191806611998,0.589290609232627,0.6488314255591576,0.6800559153550756,0.7285865275999747,0.6582089765795663,0.0741122992099748,20,6.177499701233535,5.427521185372402,6.710473155299746
50,anti_cluster,Anti-cluster,2025-10-26,0.2713529856386998,0.24678155706727073,0.26461829176114904,0.292577475434618,0.3219040060468631,0.2771284958427816,0.026007155277911233,20,2.6190500508489647,2.381891056272363,3.1069593777312154
50,anti_cluster,Anti-cluster,2025-10-27,0.07890903573325092,0.04809270920263944,0.05850087246794544,0.10666413777406714,0.10756209695774059,0.08089883165161851,0.026011013236222447,20,1.2124873254797905,0.7389749451926708,1.6527597638394789
50,anti_cluster,Anti-cluster,2025-10-28,0.049116910704801064,0.022412829072147478,0.027688339276229712,0.054116910704800736,0.06282099233745396,0.04262711478643357,0.01575038747824068,20,0.776672916103805,0.35440822852686826,0.9933719896291423
50,anti_cluster,Anti-cluster,2025-10-29,0.010202558635394432,0.0014168443496801243,0.00444029850746297,0.01229515686871796,0.018896436186415146,0.009682759671032626,0.0061138288862297345,20,0.20017025976117572,0.027797938894732963,0.37074077936421174
50,anti_cluster,Anti-cluster,2025-10-30,0.3827551020408162,0.36540816326530656,0.38107142857142917,0.3914795918367344,0.4022040816326539,0.3856224489795919,0.011836452272640956,20,6.877899407741532,6.56618442525259,7.227386911637986
50,anti_cluster,Anti-cluster,2025-10-31,0.6669252202726108,0.6506293019052642,0.6559558325175097,0.6675374651705699,0.6919762406807737,0.6660884855787331,0.01367048719422858,20,5.916425290241274,5.771860981341894,6.138657837735313
50,anti_cluster,Anti-cluster,2025-11-01,0.44928646458583366,0.42744972989195773,0.44581707683073146,0.4620415666266511,0.4883578931572631,0.45405177070828345,0.018886362503579047,20,4.144357685082959,3.942928872111468,4.504764659320302
50,anti_cluster,Anti-cluster,2025-11-02,0.1595235594237705,0.13405417166866754,0.1397786614645855,0.16850315126050575,0.16909498799519965,0.15425825330132142,0.01777806335337488,20,1.9107730725446463,1.6057007655296778,2.0254196366392168
50,anti_cluster,Anti-cluster,2025-11-03,0.20854066626650614,0.16792842136854613,0.20399984993997444,0.20869372749099568,0.22501005402160668,0.20461209483793413,0.015651999678321118,20,3.0367127551375424,2.4453282338145064,3.2765355233323348
50,anti_cluster,Anti-cluster,2025-11-04,0.46365991415016117,0.3614150161909775,0.40932317945628416,0.48427215904812115,0.4875374651705696,0.44690481210934524,0.046133326664205665,20,6.907476718031393,5.384260605020967,7.263197846219462
50,anti_cluster,Anti-cluster,2025-11-05,0.35574754346183024,0.18738019652305304,0.23942101284958373,0.36289040060468736,0.37233938019652263,0.3135638699924416,0.07135691050073252,20,3.845057233801197,2.0252777379736404,4.024388231390003
50,anti_cluster,Anti-cluster,2025-11-06,1.0571854055275258,0.877695609609157,0.961267038180587,1.083613976956098,1.083613976956098,1.0224915279765052,0.0734404854237394,20,11.548862230542479,9.58808703064737,11.837572166172293
50,anti_cluster,Anti-cluster,2025-11-07,0.3627232379940817,0.2281314012593878,0.2700191563614289,0.36486609513693846,0.38167221758591846,0.3276211971777551,0.05601211691679076,20,4.493138714969582,2.825917734875152,4.72786421610949
50,anti_cluster,Anti-cluster,2025-11-08,0.14101587301587326,0.0950975056689348,0.10841383219954692,0.14178117913832233,0.15404648526077117,0.12882199546485298,0.022451896597906147,20,2.9001025024972793,1.9557551095023378,3.1680873071316222
50,anti_cluster,Anti-cluster,2025-11-09,0.03392780992994293,0.01276454462382044,0.02530536095035063,0.05071352421565667,0.06552985074626863,0.037111483399330326,0.017554567123466758,20,0.8153821996542773,0.30676847384040373,1.5748695231092058
50,anti_cluster,Anti-cluster,2025-11-10,0.11851528715575421,0.0825969198088159,0.10662753205371411,0.12019896062514235,0.1251785524618772,0.11252549123738724,0.013933871152524644,20,3.1947062134136885,2.226488238393005,3.374321650257031
50,anti_cluster,Anti-cluster,2025-11-11,0.42366746698679725,0.2823409363745508,0.3695858343337364,0.4241776710684295,0.42962665066026634,0.39323889555822567,0.04713076134807458,20,6.759593560558941,4.504735728172092,6.854672042444418
50,anti_cluster,Anti-cluster,2025-11-12,0.43321559392988007,0.30188906331763565,0.36745028780742994,0.4339298796441655,0.4489809000523295,0.4031747776033493,0.04772608756233595,20,6.482242004223496,4.517191888457297,6.7181396288434545
50,anti_cluster,Anti-cluster,2025-11-13,0.5817294610151773,0.4636682365253826,0.5180049712192594,0.5857090528519127,0.601025379382525,0.5540559916274227,0.045307762620178986,20,8.232660784175806,6.561853169769027,8.505737465147575
50,anti_cluster,Anti-cluster,2025-11-14,1.1397200418629003,0.9310465724751449,0.9799241234955534,1.1614547357404508,1.1731282051282081,1.0882200418629002,0.0957785226192202,20,9.697870614317296,7.922269385566957,9.982140463849273
50,anti_cluster,Anti-cluster,2025-11-15,0.5399264705882345,0.32686524609843737,0.3480387154861928,0.5484978991596616,0.5861713685474184,0.4792734093637442,0.10457641499048219,20,4.575676568273725,2.770061719563774,4.967584925282991
50,anti_cluster,Anti-cluster,2025-11-16,0.06580847723704863,0.058349293563578764,0.06529827315541592,0.09417582417582349,0.10556357927786403,0.07641051805337477,0.01841305626345051,20,1.3116436534532327,1.1629729755099256,2.1040115895231017
50,anti_cluster,Anti-cluster,2025-11-17,0.3806802721088429,0.28813945578231237,0.3017517006802708,0.3931802721088431,0.41356802721088304,0.3585170068027203,0.051195634650813615,20,5.1619330498390275,3.907101808890398,5.607883109335923
50,anti_cluster,Anti-cluster,2025-11-18,0.5014225690276106,0.33258583433373207,0.36565726290516176,0.5251470588235287,0.5703613445378144,0.46081032412965106,0.09295108620014897,20,4.806283258701126,3.18793334480192,5.467081760955623
50,anti_cluster,Anti-cluster,2025-11-19,1.383898482469906,1.0204290947148014,1.1327760334903139,1.3913984824699037,1.4720005232862317,1.2926229722658236,0.16655384195672374,20,8.918618779741992,6.5762179833277274,9.486397793673502
50,anti_cluster,Anti-cluster,2025-11-20,0.8537747599039562,0.3439788415366074,0.4261216986794629,0.8538257803121194,0.9281114945978313,0.7003053721488526,0.232158461958254,20,3.658133600923031,1.4738319956579586,3.976641150850081
50,anti_cluster,Anti-cluster,2025-11-21,0.7503349031920514,0.36421245421245985,0.4466104133961313,0.7562532705389895,0.8106920460491918,0.6430185766614379,0.17989225526232297,20,4.246051816466499,2.0610329417032496,4.587605374717665
50,anti_cluster,Anti-cluster,2025-11-22,0.9418254801920778,0.6919275210084042,0.7252948679471807,0.9502948679471803,0.9840091536614666,0.8675601740696293,0.11936296344904176,20,7.06746517981326,5.192229096078492,7.384011769039871
50,anti_cluster,Anti-cluster,2025-11-23,0.6344217687074805,0.6210952380952345,0.628911564625847,0.6670748299319689,0.6961564625850304,0.6512789115646227,0.030494539192801824,20,5.231009125940197,5.121127645372777,5.740031298553394
50,anti_cluster,Anti-cluster,2025-11-24,0.4835996686497417,0.46013028089464214,0.47951803599667997,0.5275792604864744,0.5677731380374966,0.5031098727313742,0.03647908444585638,20,2.6556926335557627,2.526810245465411,3.1179321202329047
50,anti_cluster,Anti-cluster,2025-11-25,0.4909266206482563,0.43796743697478746,0.48837560024009363,0.5266409063625401,0.544487845138052,0.5004980492196847,0.03379238190892037,20,2.5588939188886473,2.282850764267291,2.838075136346741
50,anti_cluster,Anti-cluster,2025-11-26,0.2053869992441424,0.1806931216931229,0.2030910808767954,0.218754346182918,0.22448904006046927,0.20661148904006107,0.01332359333557401,20,3.6055531944057293,3.1720540468744547,3.9408880721654778
50,anti_cluster,Anti-cluster,2025-11-27,0.1458738880167454,0.13704735740450036,0.14373103087388817,0.1525065410779689,0.15393511250654068,0.14505756148613275,0.010969468937825466,20,3.0943907680558445,2.907155511548813,3.2653917537674526
50,anti_cluster,Anti-cluster,2025-11-28,0.14730597348428365,0.14674474899448836,0.1468978102189782,0.1548569938924469,0.1657549530761201,0.15239781021897772,0.008950611128610845,20,2.2397485522035057,2.231215281564524,2.5202604306634537
50,anti_cluster,Anti-cluster,2025-11-29,0.05395866038723618,0.025693354264786805,0.025693354264786805,0.09477498691784669,0.11875457875458252,0.06319754055468599,0.037143702444686386,20,0.4614032583487224,0.21970518338674236,1.0154764626839343
50,anti_cluster,Anti-cluster,2025-11-30,0.02780162064825653,0.004817376950777686,0.013140006002403837,0.028566926770704715,0.09678121248498961,0.03056317527010597,0.02638976887109704,20,0.300135771463274,0.05200657781228042,1.0448133308428194
50,anti_cluster,Anti-cluster,2025-12-01,0.35108868547418837,0.31241521608643374,0.31241521608643374,0.40777235894357533,0.443843787515006,0.361251950780311,0.05155229095949036,20,2.7789987180869016,2.4728836927411346,3.513190164100911
50,anti_cluster,Anti-cluster,2025-12-02,1.2935234093637433,1.247400960384148,1.2931662665066002,1.3441866746698645,1.4193091236494575,1.3206152460984366,0.05829409880361546,20,4.956754530004089,4.7800142744667395,5.438762744607792
50,anti_cluster,Anti-cluster,2025-12-03,1.1204601250094193,1.0745111454175844,1.0897968597032968,1.13331726786656,1.2516029821522774,1.1251335943971743,0.05531545178764196,20,4.990766040133144,4.786099580517928,5.574904023472004
50,anti_cluster,Anti-cluster,2025-12-04,0.3213297707558862,0.3099860207558871,0.31049643742255384,0.3426839374225521,0.3613231218197154,0.32731735940836815,0.020642217113616957,20,2.8941358489723736,2.791965566214107,3.2543458312659146
50,anti_cluster,Anti-cluster,2025-12-05,0.23253451380552193,0.2213304321728689,0.23243247298919556,0.2770753301320523,0.30564675870348007,0.25094267707082807,0.028082716113287692,20,1.303826127796852,1.2410045959237845,1.7137680912490585
50,anti_cluster,Anti-cluster,2025-12-06,1.0485834333733521,0.9881344537815174,1.0391446578631482,1.091236494597843,1.1589099639855969,1.060328331332537,0.049965747052072115,20,4.634683159312305,4.367501875691798,5.122320572969462
50,anti_cluster,Anti-cluster,2025-12-07,0.43821786279087505,0.4160648015663847,0.42546276075005984,0.48949337299495577,0.5264627607500562,0.4591872505459774,0.04466445848417467,20,2.7086393245185665,2.5717105092279926,3.2540840019173793
50,anti_cluster,Anti-cluster,2025-12-08,0.392069432939226,0.3747224941637164,0.38069188191881764,0.3970184125310632,0.42833473906167596,0.39513065742902237,0.01730689761756249,20,5.725152561428677,5.471845716722551,6.254712870890811
50,anti_cluster,Anti-cluster,2025-12-09,0.3917180031864067,0.3739118807374265,0.38549351339048776,0.41564019706395694,0.43957514604354864,0.40145142155375335,0.0305638989823953,20,2.4045050260855856,2.2952046861078648,2.6982692636188146
50,anti_cluster,Anti-cluster,2025-12-10,0.17438775510203985,0.154897959183673,0.16510204081632374,0.19037308673469244,0.20891836734693703,0.179120110544216,0.019435514829890865,20,1.5283764689048192,1.3575631830295616,1.8310111073351187
50,anti_cluster,Anti-cluster,2025-12-11,0.40077217308152235,0.37447430074109606,0.3996551518049265,0.413750896485777,0.4269955773368399,0.4034849390389684,0.01662183537866547,20,4.324949486402111,4.041154909054897,4.607940438328009
50,anti_cluster,Anti-cluster,2025-12-12,1.8165764925373153,1.7708264925373132,1.792097325870646,1.8763160758706512,1.897208141473484,1.8261930705514993,0.04672781410087882,20,7.768226133299301,7.572585406328284,8.113031257118823
50,anti_cluster,Anti-cluster,2025-12-13,0.15223214285714448,0.13825297619047605,0.15176339285714402,0.16473214285714466,0.1980238095238092,0.15947261271530033,0.02472942158438476,20,1.1387924125033517,1.0342194318283007,1.4813429512868443
50,anti_cluster,Anti-cluster,2025-12-14,0.11754386625499125,0.0963193764590728,0.11723774380601171,0.12055407033662391,0.14373774380601084,0.11937741217335854,0.014376288006266233,20,1.7406293683288774,1.4263299374557377,2.12851717556509
50,anti_cluster,Anti-cluster,2025-12-15,0.47171894218942256,0.44169810885608907,0.4599481088560893,0.48140644218942175,0.49951060885608833,0.4714011230404863,0.021971812070519375,20,4.745240622919751,4.443247073103741,5.0248099466217235
50,anti_cluster,Anti-cluster,2025-12-16,0.5702460024600189,0.5436626691266863,0.5665480857933547,0.5966001691266873,0.6282460024600208,0.5795168357933534,0.030300147826922447,20,3.504121562278411,3.3407688493637844,3.8605274813648927
50,anti_cluster,Anti-cluster,2025-12-17,0.8749604638903552,0.7935318924617842,0.86001148429852,0.8886934570876361,0.9512869945026018,0.8738907359991999,0.043156496158134,20,5.29249331981354,4.799945155509653,5.7541800703139385
50,anti_cluster,Anti-cluster,2025-12-18,0.22597229598159352,0.1980199150292135,0.22037705788635442,0.24027501707002852,0.2669382823761501,0.2313651531244502,0.029670593853596095,20,1.4585224302021425,1.2781057361135795,1.7229345333419162
50,anti_cluster,Anti-cluster,2025-12-19,0.28370508054523125,0.26644466387856325,0.27828841387856373,0.2943821638785631,0.32014258054523026,0.2869794599778547,0.016808990949274957,20,4.070157099708656,3.8225316172719115,4.592905402402465
50,anti_cluster,Anti-cluster,2025-12-20,0.3309266817838252,0.3092940287226007,0.32990627362055935,0.3413348450491307,0.3477226001511721,0.33242476851851893,0.011830352148660885,20,5.487532801161549,5.128813182031039,5.766048128090237
50,anti_cluster,Anti-cluster,2025-12-21,0.2417288557213917,0.18089552238805862,0.24110385572139204,0.25386427238805864,0.26228093905472616,0.2408155135228105,0.02233822834368771,20,3.6871981088761956,2.7592801284021284,4.00068820741651
50,anti_cluster,Anti-cluster,2025-12-22,0.4665283613445359,0.40163040216086277,0.4524977490996389,0.4707630552220867,0.4769467286914755,0.45829855692276755,0.02377544582803287,20,5.994780457286987,5.1608568426307375,6.12865404385367
50,anti_cluster,Anti-cluster,2025-12-23,0.5516064887493428,0.48874934589219876,0.5387493458922008,0.564769754055467,0.5772085295656696,0.5451575091575065,0.02805661713958232,20,4.668182693819323,4.136229875182364,4.8848498402414195
50,anti_cluster,Anti-cluster,2025-12-24,0.48821824817517445,0.4477982481751738,0.44811824817517376,0.5213182481751755,0.5517182481751778,0.48682824817517484,0.03912906982363914,20,2.7066819362722834,2.4825934588893714,3.058725932160839
50,anti_cluster,Anti-cluster,2025-12-25,0.317085623917464,0.28892235861134274,0.3164733790195049,0.3704529708562392,0.40870807289705374,0.33544276677460694,0.04651626378164216,20,1.4204043850378156,1.294245320985733,1.830832731459437
50,anti_cluster,Anti-cluster,2025-12-26,0.2615021897810177,0.253892189781015,0.25430218978101493,0.301852189781016,0.3219221897810172,0.2776921897810157,0.027592483721019828,20,1.5357095398332266,1.4910187110186706,1.89053475362751
50,anti_cluster,Anti-cluster,2025-12-27,0.5301098901098946,0.508701726844588,0.5298037676609155,0.577048665620099,0.6139874411302998,0.5475180533752007,0.03938355859948343,20,3.096416398682894,2.971369518711207,3.586352220116262
50,anti_cluster,Anti-cluster,2025-12-28,0.36567765567765065,0.30186132914704106,0.33945316588173213,0.41343275771846777,0.41774908424908014,0.36826949241234497,0.04460976247610188,20,2.2252785220387636,1.8369334903446186,2.542151674698716
50,anti_cluster,Anti-cluster,2025-12-29,0.07319301152195212,0.06737668499133939,0.0674787258076659,0.08890729723623725,0.10375423601174764,0.07936648090970691,0.013841153222311761,20,1.5866721692676726,1.4605863143260631,2.2491759158467683
50,anti_cluster,Anti-cluster,2025-12-30,0.2624662364945971,0.24750705282112753,0.2575682773109236,0.2636397058823523,0.29477235894357723,0.26369072629051576,0.013564743998758781,20,4.195338480817691,3.956226434464184,4.711729162096821
50,anti_cluster,Anti-cluster,2025-12-31,0.39976911764705747,0.37378911764705763,0.39921911764705786,0.4255191176470574,0.4462091176470594,0.40652911764705796,0.02379850503929321,20,3.7741950039394956,3.528919463949146,4.212632112374921
50,anti_cluster,Anti-cluster,2026-01-01,0.25610147058823296,0.220391470588233,0.2544014705882329,0.2714014705882333,0.2909414705882342,0.2594314705882331,0.02145656812702071,20,4.321073885453006,3.7185566562660513,4.908912033447247
50,anti_cluster,Anti-cluster,2026-01-02,0.3746452554744568,0.36465525547445476,0.37459525547445693,0.39154525547445607,0.4003152554744571,0.3813552554744565,0.014720479826275721,20,4.429768614014393,4.311647837606937,4.733288166604868
50,anti_cluster,Anti-cluster,2026-01-03,0.27630437956204723,0.2597343795620466,0.2676043795620462,0.3092543795620464,0.3407343795620471,0.2886943795620468,0.02847000083190078,20,2.656465246514859,2.497156772271626,3.2759127417164944
50,anti_cluster,Anti-cluster,2026-01-04,0.2678306569343061,0.2574706569343048,0.2620306569343054,0.281630656934305,0.29631065693430736,0.2708406569343055,0.017054645917415866,20,2.5535818054651758,2.45480630378274,2.8251190919435114
50,anti_cluster,Anti-cluster,2026-01-05,0.7294435424354297,0.7077935424354284,0.7272435424354295,0.7703935424354311,0.8016335424354288,0.7414635424354294,0.03497944659668753,20,4.08783673401867,3.9665090915858854,4.492392969918074
50,anti_cluster,Anti-cluster,2026-01-06,0.5970029197080216,0.5357029197080212,0.5860029197080188,0.6202529197080207,0.6994629197080198,0.6033129197080205,0.04996274296123558,20,2.2794372571861454,2.045385631552808,2.67064328593641
50,anti_cluster,Anti-cluster,2026-01-07,0.7792014598540185,0.7440114598540155,0.7664514598540153,0.8228514598540171,0.8661214598540182,0.7928614598540167,0.04566943467088106,20,3.925368771155064,3.748092759527933,4.363244046251083
50,anti_cluster,Anti-cluster,2026-01-08,0.38137352941176594,0.3528835294117654,0.37947352941176504,0.4103235294117664,0.43170352941176415,0.39177352941176596,0.029114185365105072,20,2.4368801123843697,2.2548362392584176,2.7584760454987487
