target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,random,Random,2026-01-21,5,0.34583673469387666,0.2702100000000001,0.3083683673469393,0.3911091836734666,0.43240714285714354,0.3510946859169198,0.0524522019537495,50
50,random,Random,2026-01-21,10,0.2413877551020427,0.18254000000000065,0.20998750000000177,0.27012244897959015,0.2992367346938791,0.24090850564481145,0.03713272776086396,50
50,random,Random,2026-01-21,20,0.14962755102040592,0.11017749999999964,0.1301035714285712,0.16564166666666758,0.1884724489795907,0.14870984578086568,0.023227698918367776,50
50,random,Random,2026-01-22,5,0.2855000000000003,0.22382000000000019,0.26215,0.3248673469387757,0.406094503546099,0.29680602064100386,0.051839765615470476,50
50,random,Random,2026-01-22,10,0.19658163265306117,0.15169625000000045,0.17486875000000035,0.2269815051020414,0.2928329081632654,0.20687670876361655,0.04695246634717514,50
50,random,Random,2026-01-22,20,0.11931393834129356,0.09280999999999999,0.10657346938775447,0.13948775510204037,0.21601781914893678,0.12995168738947938,0.03544593661637915,50
50,random,Random,2026-01-23,5,0.37546938775510186,0.296865000000001,0.33898979591836786,0.44396173469387856,0.5157025709219852,0.393906795515616,0.0724683124802175,50
50,random,Random,2026-01-23,10,0.2571734693877552,0.2002916666666668,0.23102168367346998,0.2983341836734701,0.396823469387755,0.27154235370059226,0.05895011002977222,50
50,random,Random,2026-01-23,20,0.1586458333333327,0.12353333333333164,0.1439375000000005,0.18047500000000039,0.28414604591836856,0.16856020845525996,0.04163888340585616,50
50,random,Random,2026-01-24,5,0.46981249999999974,0.3743070153061227,0.4223367346938779,0.527704081632653,0.6103275510204073,0.47694229772760166,0.07823655732437973,50
50,random,Random,2026-01-24,10,0.31845833333333395,0.24905875000000005,0.2881562499999992,0.35285459183673407,0.4145828656462587,0.32700359060645523,0.05603192333753329,50
50,random,Random,2026-01-24,20,0.1956250000000006,0.15228948979591914,0.1785248724489792,0.22742474489796072,0.2592441751700686,0.20263336358373138,0.035398772170234925,50
50,random,Random,2026-01-25,5,0.38866326530612305,0.28967999999999905,0.3491069302721086,0.4408877551020409,0.4834291666666672,0.389580481762918,0.06144641024802727,50
50,random,Random,2026-01-25,10,0.2683801020408163,0.1918950000000002,0.23958333333333326,0.3033541666666665,0.3432053191489376,0.26935148776957596,0.04580790165972384,50
50,random,Random,2026-01-25,20,0.16623852040816445,0.11704500000000122,0.145049999999999,0.18818749999999973,0.20966249999999986,0.16599608901432908,0.028765831416901696,50
50,random,Random,2026-01-26,5,0.4687326530612248,0.3828000000000004,0.4297200255102034,0.5189073129251702,0.6023788819875767,0.4768529946729847,0.07019503743468232,50
50,random,Random,2026-01-26,10,0.3206326530612258,0.25745625000000116,0.28956377551020407,0.36438125000000077,0.44894285714285775,0.33567736173044616,0.06147328217908703,50
50,random,Random,2026-01-26,20,0.19630102040816233,0.15675624999999993,0.17794409013605383,0.25824791666666447,0.28626576086956546,0.21095569269132247,0.045232814277382495,50
50,random,Random,2026-01-27,5,0.5792916666666645,0.48232291666666827,0.5430729166666661,0.636446808510637,0.7666687499999989,0.5953720495006516,0.08525417478199926,50
50,random,Random,2026-01-27,10,0.40446010638298,0.32397500000000007,0.3647714982269501,0.44150792444637466,0.5156625000000007,0.4067432130554354,0.05969208708359885,50
50,random,Random,2026-01-27,20,0.24730612244898076,0.1957687500000004,0.21909840425532057,0.26885039893617324,0.31002499999999933,0.24865312592270988,0.0365550135986229,50
50,random,Random,2026-01-28,5,0.37737967687074736,0.30412708333333244,0.3538020408163267,0.41466007653061276,0.47043958333333286,0.3830257108591816,0.053100968366182305,50
50,random,Random,2026-01-28,10,0.26268432479374804,0.20231755952381011,0.2408173469387742,0.28928265306122536,0.33119098057354374,0.2635540259334076,0.038954156832732435,50
